prod;price;img;tag;link
Placa de Vídeo RTX 4060 Ti Ventus MSI NVIDIA GeForce,  8 GB GDDR6, DLSS, Ray Tracing;3199.99;https://images.kabum.com.br/produtos/fotos/461395/placa-de-video-rtx-4060-ti-ventus-msi-nvidia-geforce-8-gb-gddr6-dlss-ray-tracing_1684770175_m.jpg;Placa de Vídeo RTX 4060 Ti Ventus MSI NVIDIA GeForce,  8 GB GDDR6, DLSS, Ray Tracing;/produto/461395/placa-de-video-rtx-4060-ti-ventus-msi-nvidia-geforce-8-gb-gddr6-dlss-ray-tracing
Placa de Vídeo RTX 4060 Ti OC Edition Asus NVIDIA GeForce, 8 GB GDDR6, DLSS, Ray Tracing - DUAL-RTX4060TI-O8G;3199.99;https://images.kabum.com.br/produtos/fotos/461387/placa-de-video-rtx-4060-ti-asus-dual-o8g-dual-rtx4060ti-o8g_1684866499_m.jpg;Placa de Vídeo RTX 4060 Ti OC Edition Asus NVIDIA GeForce, 8 GB GDDR6, DLSS, Ray Tracing - DUAL-RTX4060TI-O8G;/produto/461387/placa-de-video-rtx-4060-ti-oc-edition-asus-nvidia-geforce-8-gb-gddr6-dlss-ray-tracing-dual-rtx4060ti-o8g
Placa de Vídeo RTX 4060 Ti Gaming MSI NVIDIA GeForce, 8 GB GDDR6, DLSS, Ray Tracing;3299.99;https://images.kabum.com.br/produtos/fotos/461394/placa-de-video-rtx-4060-ti-gaming-msi-nvidia-geforce-8-gb-gddr6-dlss-ray-tracing_1684770186_m.jpg;Placa de Vídeo RTX 4060 Ti Gaming MSI NVIDIA GeForce, 8 GB GDDR6, DLSS, Ray Tracing;/produto/461394/placa-de-video-rtx-4060-ti-gaming-msi-nvidia-geforce-8-gb-gddr6-dlss-ray-tracing
Placa de Vídeo RTX 4060 Ti EX Galax NVIDIA GeForce, 8 GB GDDR6, DLSS, Ray Tracing - 46ISL8MD8AEX;3289.99;https://images.kabum.com.br/produtos/fotos/462198/placa-de-video-rtx-4060-ti-ex-galax-nvidia-geforce-8-gb-gddr6-dlss-ray-tracing-46isl8md8aex_1684873456_m.jpg;Placa de Vídeo RTX 4060 Ti EX Galax NVIDIA GeForce, 8 GB GDDR6, DLSS, Ray Tracing - 46ISL8MD8AEX;/produto/462198/placa-de-video-rtx-4060-ti-ex-galax-nvidia-geforce-8-gb-gddr6-dlss-ray-tracing-46isl8md8aex
Placa de Vídeo RTX 4060 Ti Click OC Galax NVIDIA GeForce, 8 GB GDDR6, DLSS, Ray Tracing  - 46ISL8MD8COC;3199.99;https://images.kabum.com.br/produtos/fotos/462199/placa-de-video-rtx-4060-ti-click-oc-galax-nvidia-geforce-8-gb-gddr6-dlss-ray-tracing-46isl8md8coc_1684931957_m.jpg;Placa de Vídeo RTX 4060 Ti Click OC Galax NVIDIA GeForce, 8 GB GDDR6, DLSS, Ray Tracing  - 46ISL8MD8COC;/produto/462199/placa-de-video-rtx-4060-ti-click-oc-galax-nvidia-geforce-8-gb-gddr6-dlss-ray-tracing-46isl8md8coc
Placa de Vídeo RTX 3060 Asus Dual O12G V2 NVIDIA GeForce, 12GB GDDR6, LHR, DLSS, Ray Tracing - DUAL-RTX3060-O12G-V2;2199.99;https://images.kabum.com.br/produtos/fotos/164854/placa-de-video-asus-nvidia-dual-rtx-3060-o12g-v2-15-gbps-12gb-gddr6-ray-tracing-dlss-90yv0gb2-m0na10_1623244899_m.jpg;Placa de Vídeo RTX 3060 Asus Dual O12G V2 NVIDIA GeForce, 12GB GDDR6, LHR, DLSS, Ray Tracing - DUAL-RTX3060-O12G-V2;/produto/164854/placa-de-video-rtx-3060-asus-dual-o12g-v2-nvidia-geforce-12gb-gddr6-lhr-dlss-ray-tracing-dual-rtx3060-o12g-v2
Placa de Vídeo RX 6600 CLD 8G ASRock AMD Radeon, 8GB, GDDR6  - 90-GA2RZZ-00UANF;1399.99;https://images.kabum.com.br/produtos/fotos/235984/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf_1634738812_m.jpg;Placa de Vídeo RX 6600 CLD 8G ASRock AMD Radeon, 8GB, GDDR6  - 90-GA2RZZ-00UANF;/produto/235984/placa-de-video-rx-6600-cld-8g-asrock-amd-radeon-8gb-gddr6-90-ga2rzz-00uanf
Placa de Vídeo RX 6750 XT Mech 2X 12G OC MSI AMD, 12 GB GDDR6 - XT MECH 2X 12G OC;2499.99;https://images.kabum.com.br/produtos/fotos/417853/placa-de-video-rx-6750-xt-mech-2x-12g-oc-msi-amd-12-gb-gddr6-xt-mech-2x-12g-oc_1675857510_m.jpg;Placa de Vídeo RX 6750 XT Mech 2X 12G OC MSI AMD, 12 GB GDDR6 - XT MECH 2X 12G OC;/produto/417853/placa-de-video-rx-6750-xt-mech-2x-12g-oc-msi-amd-12-gb-gddr6-xt-mech-2x-12g-oc
Placa de Vídeo RTX 3050 XLR8 Gaming Revel Epic-X PNY GeForce, 8GB GDDR6, DLSS, Ray Tracing - VCG30508DFMPB;1699.99;https://images.kabum.com.br/produtos/fotos/367414/placa-de-video-pny-geforce-rtx-3050-xlr8-gaming-revel-epic-x-8gb-gddr6-ray-tracing-vcg30508dfmpb_1661283293_m.jpg;Placa de Vídeo RTX 3050 XLR8 Gaming Revel Epic-X PNY GeForce, 8GB GDDR6, DLSS, Ray Tracing - VCG30508DFMPB;/produto/367414/placa-de-video-rtx-3050-xlr8-gaming-revel-epic-x-pny-geforce-8gb-gddr6-dlss-ray-tracing-vcg30508dfmpb
Placa de Vídeo RTX 3060 Twin Edge OC Zotac Gaming GeForce, 12GB GDDR6, 15 Gbps, Ray Tracing - ZT-A30600H-10M;1999.99;https://images.kabum.com.br/produtos/fotos/148655/placa-de-video-zotac-gaming-geforce-rtx-3060-twin-edge-oc-15-gbps-12gb-gddr6-ray-tracing-zt-a30600h-10m_1613993479_m.jpg;Placa de Vídeo RTX 3060 Twin Edge OC Zotac Gaming GeForce, 12GB GDDR6, 15 Gbps, Ray Tracing - ZT-A30600H-10M;/produto/148655/placa-de-video-rtx-3060-twin-edge-oc-zotac-gaming-geforce-12gb-gddr6-15-gbps-ray-tracing-zt-a30600h-10m
Placa de Vídeo RTX 3060 Ti 1-Click OC Galax NVIDIA GeForce, 8GB, GDDR6, LHR, DLSS, Ray Tracing, Preto - 36ISL6MD1VQW;2429.99;https://images.kabum.com.br/produtos/fotos/191789/placa-de-video-galax-nvidia-geforce-rtx-3060-ti-1-click-oc-14-gbps-8gb-gddr6-lhr-dlss-ray-tracing-preto-36isl6md1vqw_1629400274_m.jpg;Placa de Vídeo RTX 3060 Ti 1-Click OC Galax NVIDIA GeForce, 8GB, GDDR6, LHR, DLSS, Ray Tracing, Preto - 36ISL6MD1VQW;/produto/191789/placa-de-video-rtx-3060-ti-1-click-oc-galax-nvidia-geforce-8gb-gddr6-lhr-dlss-ray-tracing-preto-36isl6md1vqw
Placa de Vídeo GTX 1650 PNY NVIDIA GeForce Single Fan, 4 GB GDDR5 - VCG16504D6SFMPB;1029.99;https://images.kabum.com.br/produtos/fotos/399026/placa-de-video-pny-nvidia-geforce-gtx-1650-single-fan-4-gb-gddr5-vcg16504d6sfmpb_1669990160_m.jpg;Placa de Vídeo GTX 1650 PNY NVIDIA GeForce Single Fan, 4 GB GDDR5 - VCG16504D6SFMPB;/produto/399026/placa-de-video-gtx-1650-pny-nvidia-geforce-single-fan-4-gb-gddr5-vcg16504d6sfmpb
Placa de Vídeo RTX 3060 Ventus 2X MSI NVIDIA GeForce,  12GB GDDR6, DLSS, Ray Tracing - RTX 3060 Ventus 2X 12G OC;2199.99;https://images.kabum.com.br/produtos/fotos/384627/placa-de-video-msi-nvidia-geforce-rtx-3060-ventus-2x-12gb-gddr6-dlss-ray-tracing-912-v397-272_1663850312_m.jpg;Placa de Vídeo RTX 3060 Ventus 2X MSI NVIDIA GeForce,  12GB GDDR6, DLSS, Ray Tracing - RTX 3060 Ventus 2X 12G OC;/produto/384627/placa-de-video-rtx-3060-ventus-2x-msi-nvidia-geforce-12gb-gddr6-dlss-ray-tracing-rtx-3060-ventus-2x-12g-oc
Placa de Video RTX 3060 TI Dual Fan PNY NVIDIA Geforce, 8 GB GDDR6, LHR, DLSS, Ray Tracing - VCG3060T8LDFBPB1;2419.99;https://images.kabum.com.br/produtos/fotos/384635/placa-de-video-pny-nvidia-geforce-rtx-3060ti-dual-fan-8gb-gddr6-lhr-dlss-ray-tracing-vcg3060t8ldfbpb1_1665672823_m.jpg;Placa de Video RTX 3060 TI Dual Fan PNY NVIDIA Geforce, 8 GB GDDR6, LHR, DLSS, Ray Tracing - VCG3060T8LDFBPB1;/produto/384635/placa-de-video-rtx-3060-ti-dual-fan-pny-nvidia-geforce-8-gb-gddr6-lhr-dlss-ray-tracing-vcg3060t8ldfbpb1
Placa de Vídeo GTX 1660 Ti O6G EVO OC Asus TUF Gaming NVIDIA Geforce, 6GB GDDR6, Preto - TUF-GTX1660TI-O6G-EVO-GAMING;1679.99;https://images.kabum.com.br/produtos/fotos/270812/placa-de-video-asus-tuf-gaming-nvidia-geforce-gtx-1660-ti-o6g-evo-oc-6gb-gddr6-preto-90yv0ct7-m0na00_1637779769_m.jpg;Placa de Vídeo GTX 1660 Ti O6G EVO OC Asus TUF Gaming NVIDIA Geforce, 6GB GDDR6, Preto - TUF-GTX1660TI-O6G-EVO-GAMING;/produto/270812/placa-de-video-gtx-1660-ti-o6g-evo-oc-asus-tuf-gaming-nvidia-geforce-6gb-gddr6-preto-tuf-gtx1660ti-o6g-evo-gaming
Placa de Vídeo RTX 3060 1-Click OC PCI-e Galax, 8 GB GDDR6, 128BIT - 36NSL8MD6OCC;1979.99;https://images.kabum.com.br/produtos/fotos/404448/placa-de-video-rtx-3060-1-click-oc-pci-e-galax-8-gb-gddr6-128bit-36nsl8md6occ_1670960050_m.jpg;Placa de Vídeo RTX 3060 1-Click OC PCI-e Galax, 8 GB GDDR6, 128BIT - 36NSL8MD6OCC;/produto/404448/placa-de-video-rtx-3060-1-click-oc-pci-e-galax-8-gb-gddr6-128bit-36nsl8md6occ
Placa de Vídeo GTX 750 Ti Duex NVIDIA GeForce, 2GB GDDR5, Full Size - DXGTX750TI2GD5;429.99;https://images.kabum.com.br/produtos/fotos/316908/placa-de-video-duex-nvidia-geforce-gtx-750-ti-2gb-gddr5-full-size-dxgtx750ti2gd5_1647964528_m.jpg;Placa de Vídeo GTX 750 Ti Duex NVIDIA GeForce, 2GB GDDR5, Full Size - DXGTX750TI2GD5;/produto/316908/placa-de-video-gtx-750-ti-duex-nvidia-geforce-2gb-gddr5-full-size-dxgtx750ti2gd5
Placa de Vídeo RTX 3060 Ti Dual OC Asus NVIDIA GeForce, 8 GB GDDR6X, DLSS, Ray Tracing - DUAL-RTX3060TI-O8GD6X;2559.99;https://images.kabum.com.br/produtos/fotos/432715/placa-de-video-rtx-3060-ti-dual-oc-asus-nvidia-geforce-8-gb-gddr6x-dlss-ray-tracing-dual-rtx3060ti-o8gd6x_1678193263_m.jpg;Placa de Vídeo RTX 3060 Ti Dual OC Asus NVIDIA GeForce, 8 GB GDDR6X, DLSS, Ray Tracing - DUAL-RTX3060TI-O8GD6X;/produto/432715/placa-de-video-rtx-3060-ti-dual-oc-asus-nvidia-geforce-8-gb-gddr6x-dlss-ray-tracing-dual-rtx3060ti-o8gd6x
Placa de Vídeo GTX 1630 EX Galax Nvidia GeForce, 4 GB GDDR6 - 63NQL4HP66EX;878.99;https://images.kabum.com.br/produtos/fotos/380802/placa-de-video-galax-nvidia-geforce-gtx-1630-ex-4gb-gddr6-63nql4hp66ex_1663353166_m.jpg;Placa de Vídeo GTX 1630 EX Galax Nvidia GeForce, 4 GB GDDR6 - 63NQL4HP66EX;/produto/380802/placa-de-video-gtx-1630-ex-galax-nvidia-geforce-4-gb-gddr6-63nql4hp66ex
Placa de Video PNY NVIDIA Geforce RTX 3060, 12 GB GDDR6, DLSS, Ray Tracing - VCG306012DFBPB1;2228.99;https://images.kabum.com.br/produtos/fotos/383616/placa-de-video-pny-nvidia-geforce-rtx3060-12-gb-gddr6-dlss-ray-tracing-vcg306012dfbpb1_1663096971_m.jpg;Placa de Video PNY NVIDIA Geforce RTX 3060, 12 GB GDDR6, DLSS, Ray Tracing - VCG306012DFBPB1;/produto/383616/placa-de-video-pny-nvidia-geforce-rtx-3060-12-gb-gddr6-dlss-ray-tracing-vcg306012dfbpb1
Placa de Vídeo GTX 1660 Super Ventus XS OC MSI NVIDIA GeForce, 6GB, GDDR6;1449.99;https://images.kabum.com.br/produtos/fotos/108351/placa-de-video-msi-nvidia-geforce-gtx-1660-super-ventus-xs-oc-6gb-gddr6_placa-de-video-msi-nvidia-geforce-gtx-1660-super-ventus-xs-oc-6gb-gddr6_1574683152_m.jpg;Placa de Vídeo GTX 1660 Super Ventus XS OC MSI NVIDIA GeForce, 6GB, GDDR6;/produto/108351/placa-de-video-gtx-1660-super-ventus-xs-oc-msi-nvidia-geforce-6gb-gddr6
Placa de Video RTX 3060 Gaming OC Gigabyte GeForce, 12 GB GDDR6, LHR, Ray Tracing - GV-N3060GAMING OC-12GD (rev 2.0);2629.99;https://images.kabum.com.br/produtos/fotos/180539/placa-de-video-gigabyte-geforce-rtx-3060-gaming-oc-12g-12-gb-gddr6-rev-2-0-ray-tracing-gv-3060gaming_1626461646_m.jpg;Placa de Video RTX 3060 Gaming OC Gigabyte GeForce, 12 GB GDDR6, LHR, Ray Tracing - GV-N3060GAMING OC-12GD (rev 2.0);/produto/180539/placa-de-video-rtx-3060-gaming-oc-gigabyte-geforce-12-gb-gddr6-lhr-ray-tracing-gv-n3060gaming-oc-12gd-rev-2-0-
Placa de Vídeo GT 610 Pcyes NVIDIA GeForce, 2 GB DDR3, 64 Bits Low Profile Single Fan - PAKGT6102GBDR3SF;209.99;https://images.kabum.com.br/produtos/fotos/396528/placa-de-video-pcyes-nvidia-geforce-gt610-2-gb-ddr3-64-bits-low-profile-single-fan-pakgt6102gbdr3sf_1667244648_m.jpg;Placa de Vídeo GT 610 Pcyes NVIDIA GeForce, 2 GB DDR3, 64 Bits Low Profile Single Fan - PAKGT6102GBDR3SF;/produto/396528/placa-de-video-gt-610-pcyes-nvidia-geforce-2-gb-ddr3-64-bits-low-profile-single-fan-pakgt6102gbdr3sf
Placa de Vídeo RTX 3060 1-Click OC Galax GeForce, 12GB GDDR6, LHR, DLSS, Ray Tracing - 36NOL7MD1VOC;2378.99;https://images.kabum.com.br/produtos/fotos/150657/placa-de-video-galax-geforce-rtx-3060-1-click-oc-15-gbps-12gb-gddr6-ray-tracing-dlss-36nol7md1voc_1614253646_m.jpg;Placa de Vídeo RTX 3060 1-Click OC Galax GeForce, 12GB GDDR6, LHR, DLSS, Ray Tracing - 36NOL7MD1VOC;/produto/150657/placa-de-video-rtx-3060-1-click-oc-galax-geforce-12gb-gddr6-lhr-dlss-ray-tracing-36nol7md1voc
Placa de Vídeo RTX 3060 Ti Twin Edge Zotac Gaming GeForce, 8 GB GDDR6X, LED, DLSS, Ray Tracing - ZT-A30620E-10P;2599.99;https://images.kabum.com.br/produtos/fotos/403365/placa-de-video-rtx-3060-ti-twin-edge-zotac-gaming-geforce-8-gb-gddr6x-led-dlss-ray-tracing-zt-a30620e-10p_1670355546_m.jpg;Placa de Vídeo RTX 3060 Ti Twin Edge Zotac Gaming GeForce, 8 GB GDDR6X, LED, DLSS, Ray Tracing - ZT-A30620E-10P;/produto/403365/placa-de-video-rtx-3060-ti-twin-edge-zotac-gaming-geforce-8-gb-gddr6x-led-dlss-ray-tracing-zt-a30620e-10p
Placa de Vídeo PowerColor Fighter AMD Radeon RX 6700 XT, 16Gbps, 12GB GDDR6, AMD RDNA 2 Architecture e FreeSync - AXRX 6700XT 12GBD6-3DH;2659.99;https://images.kabum.com.br/produtos/fotos/155889/placa-de-video-powercolor-fighter-amd-radeon-rx-6700xt-16gbps-12gb-gddr6-amd-rdna-2-architecture-e-freesync-axrx-6700xt-12gbd6-3dh_1621277632_m.jpg;Placa de Vídeo PowerColor Fighter AMD Radeon RX 6700 XT, 16Gbps, 12GB GDDR6, AMD RDNA 2 Architecture e FreeSync - AXRX 6700XT 12GBD6-3DH;/produto/155889/placa-de-video-powercolor-fighter-amd-radeon-rx-6700-xt-16gbps-12gb-gddr6-amd-rdna-2-architecture-e-freesync-axrx-6700xt-12gbd6-3dh
Placa de Vídeo RTX 3060 Twin Edge Zotac Gaming GeForce, 8 GB GDDR6, DLSS, Ray Tracing - ZT-A30630E-10M;2079.99;https://images.kabum.com.br/produtos/fotos/403364/placa-de-video-rtx-3060-twin-edge-zotac-gaming-geforce-8-gb-gddr6-dlss-ray-tracing-zt-a30630e-10m_1670354882_m.jpg;Placa de Vídeo RTX 3060 Twin Edge Zotac Gaming GeForce, 8 GB GDDR6, DLSS, Ray Tracing - ZT-A30630E-10M;/produto/403364/placa-de-video-rtx-3060-twin-edge-zotac-gaming-geforce-8-gb-gddr6-dlss-ray-tracing-zt-a30630e-10m
Placa de Vídeo RTX 3050 Gaming X 8G MSI NVIDIA Geforce, 8GB GDDR6, RGB, DLSS, Ray Tracing - Geforce RTX 3050 Gaming X 8G;2561.99;https://images.kabum.com.br/produtos/fotos/308479/placa-de-video-msi-nvidia-geforce-rtx-3050-gaming-x-8g-8gb-gddr6-rgb-dlss-ray-tracing-geforce-rtx-3050-gaming-x-8g_1644002254_m.jpg;Placa de Vídeo RTX 3050 Gaming X 8G MSI NVIDIA Geforce, 8GB GDDR6, RGB, DLSS, Ray Tracing - Geforce RTX 3050 Gaming X 8G;/produto/308479/placa-de-video-rtx-3050-gaming-x-8g-msi-nvidia-geforce-8gb-gddr6-rgb-dlss-ray-tracing-geforce-rtx-3050-gaming-x-8g
Placa de Vídeo RX 550 Radeon Graffiti Series Pcyes AMD, 4 GB GDDR5, 128 Bits, Dual Fan - PJRX5504GGR5DF;609.99;https://images.kabum.com.br/produtos/fotos/405813/placa-de-video-rx-550-radeon-graffiti-series-pcyes-amd-4-gb-gddr5-128-bits-dual-fan-pjrx5504ggr5df_1672752727_m.jpg;Placa de Vídeo RX 550 Radeon Graffiti Series Pcyes AMD, 4 GB GDDR5, 128 Bits, Dual Fan - PJRX5504GGR5DF;/produto/405813/placa-de-video-rx-550-radeon-graffiti-series-pcyes-amd-4-gb-gddr5-128-bits-dual-fan-pjrx5504ggr5df
Placa de Vídeo Galax NVIDIA GeForce GTX 1650 EX Plus (1-Click OC), 4GB, GDDR6 - 65SQL8DS93E1;1149.99;https://images.kabum.com.br/produtos/fotos/115753/placa-de-video-galax-nvidia-geforce-gtx-1650-ex-plus-1-click-oc-4gb-gddr6-65sql8ds93e1_1596552493_m.jpg;Placa de Vídeo Galax NVIDIA GeForce GTX 1650 EX Plus (1-Click OC), 4GB, GDDR6 - 65SQL8DS93E1;/produto/115753/placa-de-video-galax-nvidia-geforce-gtx-1650-ex-plus-1-click-oc-4gb-gddr6-65sql8ds93e1
Placa de Vídeo Pcyes NVIDIA GeForce G 210, 1 GB DDR3 - PVG2101GBR364LP;179.99;https://images.kabum.com.br/produtos/fotos/441114/placa-de-video-pcyes-nvidia-geforce-g-210-16-gb-ddr3-pvg2101gbr364lp_1680620886_m.jpg;Placa de Vídeo Pcyes NVIDIA GeForce G 210, 1 GB DDR3 - PVG2101GBR364LP;/produto/441114/placa-de-video-pcyes-nvidia-geforce-g-210-1-gb-ddr3-pvg2101gbr364lp
Placa de Vídeo GTX 750 Ti Duex NVIDIA GeForce, 4GB, DDR5 - DXGTX750TI4GD5;639.99;https://images.kabum.com.br/produtos/fotos/271544/placa-de-video-duex-nvidia-geforce-gtx-750-ti-4gb-ddr5-dxgtx750ti4gb_1637857285_m.jpg;Placa de Vídeo GTX 750 Ti Duex NVIDIA GeForce, 4GB, DDR5 - DXGTX750TI4GD5;/produto/271544/placa-de-video-gtx-750-ti-duex-nvidia-geforce-4gb-ddr5-dxgtx750ti4gd5
Placa de Video RTX 3070 Ti UPRISING Triple Fan PNY NVIDIA GeForce, 8 GB GDDR6X, DLSS, Ray Tracing - VCG3071T8TFMPB;4169.99;https://images.kabum.com.br/produtos/fotos/458892/placa-de-video-rtx-3070-ti-uprising-triple-fan-pny-nvidia-geforce-8-gb-gddr6x-dlss-ray-tracing-vcg3071t8tfmpb_1682694024_m.jpg;Placa de Video RTX 3070 Ti UPRISING Triple Fan PNY NVIDIA GeForce, 8 GB GDDR6X, DLSS, Ray Tracing - VCG3071T8TFMPB;/produto/458892/placa-de-video-rtx-3070-ti-uprising-triple-fan-pny-nvidia-geforce-8-gb-gddr6x-dlss-ray-tracing-vcg3071t8tfmpb
Placa de Vídeo RTX 3060 Ti 1-Click OC Plus SG Galax NVIDIA GeForce, 8 GB GDDR6X, DLSS, Ray Tracing - 36ISM6MD1GSP;2699.99;https://images.kabum.com.br/produtos/fotos/401273/placa-de-video-rtx-3060-ti-1-click-oc-plus-sg-galax-nvidia-geforce-8-gb-gddr6x-dlss-ray-tracing-36ism6md1gsp_1671715052_m.jpg;Placa de Vídeo RTX 3060 Ti 1-Click OC Plus SG Galax NVIDIA GeForce, 8 GB GDDR6X, DLSS, Ray Tracing - 36ISM6MD1GSP;/produto/401273/placa-de-video-rtx-3060-ti-1-click-oc-plus-sg-galax-nvidia-geforce-8-gb-gddr6x-dlss-ray-tracing-36ism6md1gsp
Placa de Vídeo GTX 1660 SC Ultra Gaming EVGA NVIDIA GeForce, 6GB GDDR5 - 06G-P4-1067-KR;1839.99;https://images.kabum.com.br/produtos/fotos/102130/placa-de-video-evga-nvidia-geforce-gtx-1660-sc-ultra-gaming-6gb-gddr5-06g-p4-1067-kr_placa-de-video-evga-nvidia-geforce-gtx-1660-sc-ultra-gaming-6gb-gddr5-06g-p4-1067-kr_1560799756_m.jpg;Placa de Vídeo GTX 1660 SC Ultra Gaming EVGA NVIDIA GeForce, 6GB GDDR5 - 06G-P4-1067-KR;/produto/102130/placa-de-video-gtx-1660-sc-ultra-gaming-evga-nvidia-geforce-6gb-gddr5-06g-p4-1067-kr
Placa de Vídeo RTX 3070 MSI Ventus 3X Plus NVIDIA GeForce, 8GB GDDR6, LHR, DLSS, Ray Tracing - GeForce RTX 3070 VENTUS 3X PLUS 8G OC LHR;3644.99;https://images.kabum.com.br/produtos/fotos/377636/placa-de-video-msi-nvidia-geforce-rtx-3070-ventus-3x-plus-8gb-gddr6-lhr-dlss-ray-tracing-geforce-rtx-3070-ventus-3x-plus-8g-oc-lhr-_1663095435_m.jpg;Placa de Vídeo RTX 3070 MSI Ventus 3X Plus NVIDIA GeForce, 8GB GDDR6, LHR, DLSS, Ray Tracing - GeForce RTX 3070 VENTUS 3X PLUS 8G OC LHR;/produto/377636/placa-de-video-rtx-3070-msi-ventus-3x-plus-nvidia-geforce-8gb-gddr6-lhr-dlss-ray-tracing-geforce-rtx-3070-ventus-3x-plus-8g-oc-lhr
Placa de Vídeo RX 550 Radeon Power Color AMD, 2 GB GDDR5 - AXRX 550 2GBD5-HLE;399.99;https://images.kabum.com.br/produtos/fotos/399226/placa-de-video-power-color-amd-radeon-rx-550-2gb-gddr5-axrx-550-2gbd5-hle_1673886432_m.jpg;Placa de Vídeo RX 550 Radeon Power Color AMD, 2 GB GDDR5 - AXRX 550 2GBD5-HLE;/produto/399226/placa-de-video-rx-550-radeon-power-color-amd-2-gb-gddr5-axrx-550-2gbd5-hle
Cabo Extensor PCI Express Rise Mode Riser - RM-EX-PV;117.99;https://images.kabum.com.br/produtos/fotos/132080/cabo-riser-extensor-pci-express-gamer-rise-mode-rm-ex-pv_1606164069_m.jpg;Cabo Extensor PCI Express Rise Mode Riser - RM-EX-PV;/produto/132080/cabo-extensor-pci-express-rise-mode-riser-rm-ex-pv
Placa de Vídeo RTX 3080 XLR8 Gaming Revel Epic-X PNY NVIDIA GeForce, 10 GB GDDR6X, RGB, LHR, DLSS, Ray Tracing - VCG308010LTFXPPB1;4934.11;https://images.kabum.com.br/produtos/fotos/399025/placa-de-video-pny-nvidia-geforce-rtx-3080-xlr8-gaming-revel-epic-x-10-gb-gddr6x-lhr-rgb-dlss-ray-tracing-vcg308010ltfxppb1_1669988745_m.jpg;Placa de Vídeo RTX 3080 XLR8 Gaming Revel Epic-X PNY NVIDIA GeForce, 10 GB GDDR6X, RGB, LHR, DLSS, Ray Tracing - VCG308010LTFXPPB1;/produto/399025/placa-de-video-rtx-3080-xlr8-gaming-revel-epic-x-pny-nvidia-geforce-10-gb-gddr6x-rgb-lhr-dlss-ray-tracing-vcg308010ltfxppb1
